gene	ensembl_id	phenotype	trait_type	n_cases	burden_set	P_SKATO	P_Burden	P_SKAT	BETA	n_variants
TMEM231	ENSG00000205084	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.243016482158832	0.162695542006358	0.179700067584501	-0.00857676323500499	204
TMEM67	ENSG00000164953	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	0.243484192496388	0.148629532248185	0.503649561280429	-0.0269771508884878	412
BBS12	ENSG00000181004	Q61 cystic kidney disease	icd_first_occurrence	735	missense|LC	0.244132018028946	0.145161793894378	0.719627732845402	-0.0138975069523786	387
AHI1	ENSG00000135541	N04 nephrotic syndrome	icd_first_occurrence	242	missense|LC	0.244781899924382	0.142823921298915	0.72511368615158	-0.0179025940227502	604
IFT140	ENSG00000187535	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	missense|LC	0.246656719679449	0.869250407067757	0.136863886799195	0.00183381909703379	974
BBS2	ENSG00000125124	Urea	continuous	376551	missense|LC	0.247109034339372	0.480415365602365	0.136977462971911	0.000463182957815529	339
CEP290	ENSG00000198707	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	missense|LC	0.249155141229663	0.667834431071111	0.141279158066938	-0.0043694371416449	1033
ANKS6	ENSG00000165138	Q63 other congenital malformations of kidney	icd_first_occurrence	452	missense|LC	0.250101072327079	0.14411979991017	0.318336548525124	0.0135272594374737	524
AHI1	ENSG00000135541	Q61 cystic kidney disease	icd_first_occurrence	735	missense|LC	0.250410454742164	0.146302865618797	0.718352656432944	-0.0101927852275305	604
BBS10	ENSG00000179941	C64 Malignant neoplasm of kidney	icd10	985	missense|LC	0.25247589480737	0.151526411249312	0.349982035115042	0.0119209544668632	369
BBS12	ENSG00000181004	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	missense|LC	0.254321281678751	0.936399754080045	0.15030443724056	-0.00134037651099353	387
TMEM237	ENSG00000155755	Urea	continuous	376551	missense|LC	0.258207136394659	0.145871306005029	0.587488394020155	-0.00113403115832947	181
IFT140	ENSG00000187535	Cystatin C	continuous	376784	missense|LC	0.258880342901189	0.904975676093294	0.14453136628912	-2.74902610546829e-05	974
NPHP1	ENSG00000144061	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.259414389077749	0.15017165667287	0.404745393080276	0.0126340006806091	317
PKD2	ENSG00000118762	Creatinine (enzymatic) in urine	continuous	383774	missense|LC	0.259809650505867	0.15002745270025	0.889386035644045	0.000527244133874239	480
ZNF423	ENSG00000102935	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.261412082769428	0.1454981323286	0.956917100445125	-0.00859273088031473	669
IFT140	ENSG00000187535	Creatinine	continuous	376624	missense|LC	0.265725521141887	0.349037603617946	0.148754954345706	-0.000193513831138012	974
CC2D2A	ENSG00000048342	N04 nephrotic syndrome	icd_first_occurrence	242	missense|LC	0.268225580469931	0.222120312865113	0.153938819900291	0.0172499564161431	757
TTC8	ENSG00000165533	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	0.272505050110081	0.165805987861049	0.985013370851378	-0.0309551896537202	251
BBS2	ENSG00000125124	Creatinine (enzymatic) in urine	continuous	383774	missense|LC	0.272524840040959	0.161828828344352	0.248909402895751	0.000903066676362747	339
BBS4	ENSG00000140463	Q61 cystic kidney disease	icd_first_occurrence	735	missense|LC	0.274956241323961	0.70786581607981	0.157950769666022	0.00554222331272078	283
BBS9	ENSG00000122507	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	missense|LC	0.275013507225308	0.351577760056068	0.162637821156956	-0.00292033966260902	436
RPGRIP1L	ENSG00000103494	N23 unspecified renal colic	icd_first_occurrence	4304	missense|LC	0.275546052918319	0.156734704885901	0.666662099216161	-0.00440789021805131	625
INVS	ENSG00000119509	Urea	continuous	376551	missense|LC	0.275667725938447	0.165198422198489	0.90226367169868	0.000407559340155216	513
BBS2	ENSG00000125124	N19 unspecified renal failure	icd_first_occurrence	2345	missense|LC	0.276021420857526	0.577936591513942	0.154211505090719	0.0048350323394995	339
ANKS6	ENSG00000165138	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	missense|LC	0.278864223759391	0.162738767856485	0.389884556153228	0.00390162790749645	524
ZNF423	ENSG00000102935	Q63 other congenital malformations of kidney	icd_first_occurrence	452	missense|LC	0.28158916784546	0.754593632460217	0.157867392394534	0.00332747001991398	669
TMEM67	ENSG00000164953	Creatinine (enzymatic) in urine	continuous	383774	missense|LC	0.283365437184509	0.380064488903036	0.175355329124739	-0.000327342112370869	412
IFT122	ENSG00000163913	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	0.284233690991195	0.404736719196703	0.16182834732654	0.0128102209885539	652
BBS1	ENSG00000174483	N25 impaired renal tubular function	icd_first_occurrence	160	missense|LC	0.28509156525896	0.168982774480463	0.999999980121709	-0.0306973439395978	318
BBS10	ENSG00000179941	Q61 cystic kidney disease	icd_first_occurrence	735	missense|LC	0.288736514417045	0.174297962411651	0.619521561585021	0.0129614619439244	369
MKKS	ENSG00000125863	Q61 cystic kidney disease	icd_first_occurrence	735	missense|LC	0.293547472516967	0.178268769419327	0.488232289425367	0.0110184208679546	291
BBS9	ENSG00000122507	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	0.293978815528009	0.311266168306082	0.174954145876751	-0.00197971372404386	436
BBS1	ENSG00000174483	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	missense|LC	0.295408888226667	0.175436036003862	0.406453573981548	-0.0164900207702103	318
ALG9	ENSG00000086848	Microalbumin in urine	continuous	119013	missense|LC	0.30117062653167	0.835807919756835	0.185597483510048	0.000209536890740348	291
BBS4	ENSG00000140463	Creatinine (enzymatic) in urine	continuous	383774	missense|LC	0.303124729871582	0.176094444025877	0.418723941006734	0.000831985532825265	283
BBS9	ENSG00000122507	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	0.304947540560315	0.181583083921509	0.64895787148903	-0.0227133083711683	436
TMEM216	ENSG00000187049	N23 unspecified renal colic	icd_first_occurrence	4304	missense|LC	0.305869810505532	0.187520161687495	0.999617134806704	-0.0131990717814996	80
CC2D2A	ENSG00000048342	Q63 other congenital malformations of kidney	icd_first_occurrence	452	missense|LC	0.306086903418511	0.50214085725754	0.175670427974267	0.00718235144319044	757
DYNC2I1	ENSG00000126870	N23 unspecified renal colic	icd_first_occurrence	4304	missense|LC	0.306770941603273	0.179584400612552	0.78863921489462	0.00405468739362254	604
NPHP1	ENSG00000144061	Cystatin C	continuous	376784	missense|LC	0.309057585590299	0.93688334300237	0.181201704349089	3.72692491277166e-05	317
RPGRIP1L	ENSG00000103494	C64 Malignant neoplasm of kidney	icd10	985	missense|LC	0.310452828436967	0.949669344050914	0.178209784901983	-0.000385505020166184	625
AHI1	ENSG00000135541	C64 Malignant neoplasm of kidney	icd10	985	missense|LC	0.310658035492749	0.185339485473311	0.404311752105481	-0.00801421336162689	604
IFT140	ENSG00000187535	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	missense|LC	0.311461608603737	0.177299173339999	0.361764961633334	-0.00305893337583042	974
NPHP1	ENSG00000144061	C64 Malignant neoplasm of kidney	icd10	985	missense|LC	0.311787100221577	0.289572869774153	0.182664615757191	-0.0115568039970626	317
AHI1	ENSG00000135541	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	missense|LC	0.312953887833545	0.562617032598832	0.186670216657608	-0.00153290062449704	604
SDCCAG8	ENSG00000054282	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	missense|LC	0.313487834555108	0.185126261763906	0.362552960470502	0.00623946486455778	332
TMEM231	ENSG00000205084	N17 acute renal failure	icd_first_occurrence	7312	missense|LC	0.315716088719793	0.205213921771453	0.473325247390421	-0.00359041502274306	204
RPGRIP1L	ENSG00000103494	Urea	continuous	376551	missense|LC	0.316743928110344	0.419237727818812	0.182205112022236	-0.000248372901131787	625
SDCCAG8	ENSG00000054282	N25 impaired renal tubular function	icd_first_occurrence	160	missense|LC	0.316888306105529	0.679717004064166	0.187282834425939	0.0107963918873901	332
TMEM67	ENSG00000164953	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.316949933298447	0.931559132995574	0.197676197719268	0.000526220144975618	412
RPGRIP1L	ENSG00000103494	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	0.322005957670734	0.185049663786561	0.37177691424597	0.0197020436566572	625
BBS5	ENSG00000163093	N20 calculus of kidney and ureter	icd_first_occurrence	5879	missense|LC	0.32314451720357	0.287103783235991	0.214346609531017	-0.00353699640957452	150
BBS10	ENSG00000179941	Creatinine (enzymatic) in urine	continuous	383774	missense|LC	0.327969820819528	0.200983910753413	0.924379074856561	-0.000500240048911256	369
BBS4	ENSG00000140463	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	0.32945337530452	0.193582246423966	1.0	-0.04020673345459	283
MKS1	ENSG00000011143	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	missense|LC	0.330520814644443	0.299672563162578	0.198083403851048	-0.010300436950912	315
BBS2	ENSG00000125124	Microalbumin in urine	continuous	119013	missense|LC	0.330757106384484	0.426138320066245	0.187495146490015	-0.000958332262250686	339
BBS1	ENSG00000174483	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	missense|LC	0.331061178125756	0.963843782985098	0.198948435876873	-0.00015622258714866	318
BBS10	ENSG00000179941	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	0.333438446082258	0.979989582684156	0.204430242380534	1.41691976609721e-05	369
BBS5	ENSG00000163093	N25 impaired renal tubular function	icd_first_occurrence	160	missense|LC	0.334379042957397	0.822803508519973	0.223534745284791	-0.00444926293114592	150
BBS12	ENSG00000181004	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	missense|LC	0.334408368196594	0.20417307046945	0.419057932792572	-0.00457862368227555	387
BBIP1	ENSG00000214413	Urea	continuous	376551	missense|LC	0.336980977178368	0.721493547775702	0.213038284716431	0.00101167320449462	25
TTC8	ENSG00000165533	Microalbumin in urine	continuous	119013	missense|LC	0.337222467127788	0.210522728075415	0.498494852132249	-0.00106656522381598	251
ANKS6	ENSG00000165138	I12 hypertensive renal disease	icd_first_occurrence	1513	missense|LC	0.337387206698573	0.388044537368806	0.200535972874099	-0.00446796203059447	524
RPGRIP1L	ENSG00000103494	N19 unspecified renal failure	icd_first_occurrence	2345	missense|LC	0.33910350197454	0.196090838533041	0.904752035631693	-0.00540217351004206	625
CEP290	ENSG00000198707	N20 calculus of kidney and ureter	icd_first_occurrence	5879	missense|LC	0.339162837080796	0.199180008953428	0.547525223713158	0.00247798928389054	1033
NEK8	ENSG00000160602	N17 acute renal failure	icd_first_occurrence	7312	missense|LC	0.340466219356983	0.195150458371162	0.434404872270658	-0.00493000323153626	381
BBS5	ENSG00000163093	Q63 other congenital malformations of kidney	icd_first_occurrence	452	missense|LC	0.340494535898337	0.227613718406925	0.351197911030887	-0.0142862852521788	150
CEP290	ENSG00000198707	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	missense|LC	0.342080957452195	0.471367726244309	0.201174154930455	0.00450867710925471	1033
NPHP3	ENSG00000113971	Cystatin C	continuous	376784	missense|LC	0.342942665477709	0.209272204750584	0.333169349353235	0.000315645938628652	626
MKS1	ENSG00000011143	N04 nephrotic syndrome	icd_first_occurrence	242	missense|LC	0.344185417581603	0.207308333190622	0.999443421413161	-0.0186369650188993	315
ANKS6	ENSG00000165138	Urea	continuous	376551	missense|LC	0.344773764853397	0.205826893982376	0.951783177022153	0.000385804386951169	524
NPHP1	ENSG00000144061	N17 acute renal failure	icd_first_occurrence	7312	missense|LC	0.346539682271591	0.204938767077766	0.411640828767186	0.00518940895854898	317
DYNC2I1	ENSG00000126870	Microalbumin in urine	continuous	119013	missense|LC	0.346620704311352	0.205815387229295	0.378480393034637	-0.000706111794628256	604
TMEM237	ENSG00000155755	N28 other disorders of kidney and ureter	icd_first_occurrence	5275	missense|LC	0.347915266681582	0.869117781466877	0.202541519756962	-0.00116282236528792	181
TMEM67	ENSG00000164953	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	0.350702159127991	0.241137886766269	0.222407520326102	-0.00252856137266392	412
INVS	ENSG00000119509	Q61 cystic kidney disease	icd_first_occurrence	735	missense|LC	0.351123420436543	0.216221122625467	0.91857785673476	-0.00880560626551839	513
CEP290	ENSG00000198707	C64 Malignant neoplasm of kidney	icd10	985	missense|LC	0.35387898922186	0.224841930802803	0.241651193845647	0.00561571433273047	1033
TMEM67	ENSG00000164953	N25 impaired renal tubular function	icd_first_occurrence	160	missense|LC	0.355265990720017	0.224629630685766	0.416334919697086	-0.0237009191264749	412
ANKS6	ENSG00000165138	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	missense|LC	0.356589064629628	0.213288257463821	0.861625323689908	-0.0175281647259813	524
BBS2	ENSG00000125124	N17 acute renal failure	icd_first_occurrence	7312	missense|LC	0.359067311785918	0.865099558856021	0.204944636919935	-0.000856789226582561	339
TTC8	ENSG00000165533	N20 calculus of kidney and ureter	icd_first_occurrence	5879	missense|LC	0.35976514181398	0.225491337876908	0.624607995249634	-0.00472505080649653	251
TMEM216	ENSG00000187049	N19 unspecified renal failure	icd_first_occurrence	2345	missense|LC	0.359986761239594	0.222087518370933	0.267130911585398	0.0156027239034736	80
IFT122	ENSG00000163913	Microalbumin in urine	continuous	119013	missense|LC	0.360102483128097	0.210501151462533	0.731501762286297	0.000769495900953507	652
DYNC2I1	ENSG00000126870	Cystatin C	continuous	376784	missense|LC	0.361616370015877	0.215648784413491	0.599008484558542	0.00034691190480481	604
PKD2	ENSG00000118762	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	missense|LC	0.36167690361759	0.876122261318492	0.217843253115065	0.00261447530745662	480
TMEM67	ENSG00000164953	N23 unspecified renal colic	icd_first_occurrence	4304	missense|LC	0.364099684586773	0.244978164462337	0.233612959270269	-0.00443202846392753	412
ZNF423	ENSG00000102935	Cystatin C	continuous	376784	missense|LC	0.366243713837112	0.552270619037198	0.212027066034928	0.000194437670007832	669
TMEM67	ENSG00000164953	Cystatin C	continuous	376784	missense|LC	0.366958519763065	0.234025551182639	0.528301204103681	0.000424177686974114	412
TTC8	ENSG00000165533	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	missense|LC	0.367451025191809	0.871288748992858	0.229478942505302	-0.00201699075037459	251
IFT172	ENSG00000138002	N25 impaired renal tubular function	icd_first_occurrence	160	missense|LC	0.367728157539909	0.21861007063033	0.999966454884491	-0.0181997545349027	835
BBS2	ENSG00000125124	N26 unspecified contracted kidney	icd_first_occurrence	176	missense|LC	0.371434479664443	0.21263981896924	1.0	-0.0401289106443515	339
TTC8	ENSG00000165533	N23 unspecified renal colic	icd_first_occurrence	4304	missense|LC	0.374086053747764	0.235981191832628	0.781949940378907	-0.00533758838626303	251
INVS	ENSG00000119509	Q60 renal agenesis / reduction defects	icd_first_occurrence	199	missense|LC	0.374266035130698	0.238816880347863	0.274528987995588	-0.0160237151842531	513
NPHP1	ENSG00000144061	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	0.374391288046037	0.222750983537441	0.965196312807848	0.00360633360469395	317
ALG9	ENSG00000086848	Cystatin C	continuous	376784	missense|LC	0.374668544510152	0.491987228941249	0.23756983968319	-0.000353715948470172	291
PKD2	ENSG00000118762	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	0.379290460737202	0.236959299729033	0.282624218439351	0.00251181096684712	480
TMEM237	ENSG00000155755	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	missense|LC	0.379370762972291	0.883638244834363	0.224454365325485	-0.00309282346321587	181
ALG9	ENSG00000086848	Q63 other congenital malformations of kidney	icd_first_occurrence	452	missense|LC	0.379930915647161	0.72846285312482	0.239665028557992	0.00568587092694976	291
TMEM67	ENSG00000164953	N19 unspecified renal failure	icd_first_occurrence	2345	missense|LC	0.381299129213454	0.606949989983509	0.243817499749327	-0.00265700099834828	412
TMEM231	ENSG00000205084	Microalbumin in urine	continuous	119013	missense|LC	0.382223048570909	0.546310690204606	0.253561569384471	-0.000411970238221624	204
TMEM67	ENSG00000164953	N08 glomerular disorders in dis. class. elsewhere	icd_first_occurrence	531	missense|LC	0.383265322840409	0.245096297339539	0.785182323590198	-0.0125698112234084	412
TMEM237	ENSG00000155755	Microalbumin in urine	continuous	119013	missense|LC	0.384135663307235	0.227430425558917	0.617793926000614	-0.0017660798702702	181
TTC8	ENSG00000165533	N04 nephrotic syndrome	icd_first_occurrence	242	missense|LC	0.384190687970566	0.72539516593779	0.241227330758769	-0.00647010463519959	251
BBS12	ENSG00000181004	N17 acute renal failure	icd_first_occurrence	7312	missense|LC	0.385269230911777	0.519671798915529	0.239531339461809	0.00198499502016396	387
BBS2	ENSG00000125124	N18 chronic renal failure	icd_first_occurrence	14086	missense|LC	0.390431130548548	0.22519940572318	0.981608984250733	-0.00458348377384057	339
PKD2	ENSG00000118762	N25 impaired renal tubular function	icd_first_occurrence	160	missense|LC	0.392812476473926	0.238562021745594	0.999984975222372	-0.0228209132116112	480
TMEM237	ENSG00000155755	C64 Malignant neoplasm of kidney	icd10	985	missense|LC	0.392842206610794	0.40178852594392	0.231956097841265	0.0134185446234647	181
